SUBODH,PYARCHAND,WASNIK,28-10-1994,121080121,NT,Electronics,subodh.wasnik71@gmail.com,2012 - 13,9722413355,50282,Krishnavan,GV Road,Akola,,c4ca4238a0b923820dcc509a6f75849b
TUSHAR,DHANRAJ,MESHRAM,04-02-1994,121080122,SC,Mechanical,tushar.meshram19@gmail.com,2012 - 13,9192854501,42789,Krishnavan,Kriti Complex,Latur,,c4ca4238a0b923820dcc509a6f75849b
PRANAV,MANOJ,PATHAK,01-04-1994,121080123,ST,Textile,pranav.pathak90@gmail.com,2012 - 13,9425721187,39928,Riddhi Siddhi,Tilaknagar,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
VAIBHAV,MOHANRAO,CHATARKAR,04-06-1994,121080124,VJ,Electronics and Telecommunications,vaibhav.chatarkar52@gmail.com,2012 - 13,9829292297,45545,Gurukul Heights,Kriti Complex,Latur,,c4ca4238a0b923820dcc509a6f75849b
HARSHAL,SUBHASHRAO,KANTALE,25-11-1994,121080125,VJ,Production,harshal.kantale64@gmail.com,2012 - 13,8931421667,45545,Gokul Garden,SV Nagar,Latur,,c4ca4238a0b923820dcc509a6f75849b
CHINMAY,BHASKAR,FULPAGAR,07-02-1994,121080126,ST,Electrical,chinmay.fulpagar91@gmail.com,2012 - 13,9981037033,39928,Gokul Garden,Gandhidham,Akola,,c4ca4238a0b923820dcc509a6f75849b
VINEET,RAJENDRA,GEDAM,18-03-1994,121080127,SC,Electrical,vineet.gedam28@gmail.com,2012 - 13,9053339057,42789,Gurukul Heights,GV Road,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
ARPIT,NITINKUMAR,DONGRE,16-07-1994,121080128,SC,Electrical,arpit.dongre85@gmail.com,2012 - 13,9152181343,42789,Gokul Garden,Kriti Complex,Nashik,,c4ca4238a0b923820dcc509a6f75849b
VAIBHAV,ARUNRAO,KATE,08-07-1994,121080129,SC,Electrical,vaibhav.kate33@gmail.com,2012 - 13,9386029438,42789,Riddhi Siddhi,Tilaknagar,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
AJINKYA,ASHOK,CHAUDHARY,10-05-1995,131080000,OBC,Electrical,ajinkya.chaudhary22@gmail.com,2013 - 14,9442648547,54873,Gokul Garden,GV Road,Akola,,c4ca4238a0b923820dcc509a6f75849b
ASHUTOSH,SURESH,NARKHEDE,14-09-1995,131080001,VJ,Electronics and Telecommunications,ashutosh.narkhede31@gmail.com,2013 - 14,9657344446,45545,Sanskruti,Kriti Complex,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
AKSHAY,,BOROLE,27-05-1995,131080002,OBC,Production,akshay.borole16@gmail.com,2013 - 14,9533190847,54873,Gurukul Heights,Kriti Complex,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
SHUBHAM,,EKATPURE,05-03-1995,131080003,NT,Mechanical,shubham.ekatpure81@gmail.com,2013 - 14,9430677362,50282,Krishnavan,Tilaknagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
MAYUR,MILIND,INDURKAR,24-05-1995,131080004,NT,Mechanical,mayur.indurkar81@gmail.com,2013 - 14,9649742504,50282,Gurukul Heights,Tilaknagar,Latur,,c4ca4238a0b923820dcc509a6f75849b
AAKASH,ABHAY,PANCHAKSHARI,21-03-1995,131080005,ST,Electronics,aakash.panchakshari45@gmail.com,2013 - 14,9823760613,39928,Gokul Garden,Gandhidham,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
PRADIP,TUKARAM,SABADE,23-11-1995,131080006,NT,Electronics and Telecommunications,pradip.sabade53@gmail.com,2013 - 14,9464193041,50282,Riddhi Siddhi,GV Road,Nashik,,c4ca4238a0b923820dcc509a6f75849b
SHUBHAM,G.,THAKARE,07-10-1995,131080007,OBC,Information Technology,shubham.thakare40@gmail.com,2013 - 14,9463044507,54873,Gokul Garden,Gandhidham,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
AKASH,GANESH,CHOPADE,19-08-1995,131080008,ST,Electronics,akash.chopade35@gmail.com,2013 - 14,9050223958,39928,Sanskruti,GV Road,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
AKSHAY,B.,NAWALKAR,25-02-1995,131080009,NT,Electronics,akshay.nawalkar45@gmail.com,2013 - 14,9992622333,50282,Krishnavan,GV Road,Akola,,c4ca4238a0b923820dcc509a6f75849b
ANKIT,NARAYAN,NIMBOLKAR,10-01-1995,131080010,OPEN,Electronics and Telecommunications,ankit.nimbolkar91@gmail.com,2013 - 14,9678370373,59834,Gurukul Heights,Gandhidham,Nashik,,c4ca4238a0b923820dcc509a6f75849b
BHUSHAN,D.,MANE,07-10-1995,131080011,SC,Electronics,bhushan.mane71@gmail.com,2013 - 14,9241155325,42789,Riddhi Siddhi,Tilaknagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
SAGAR,SURESH,BORDE,24-12-1995,131080012,SC,Electronics and Telecommunications,sagar.borde77@gmail.com,2013 - 14,9962616196,42789,Riddhi Siddhi,Kriti Complex,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
NIHIL,RAMAKANT,DHUNDALE,10-02-1995,131080013,NT,Textile,nihil.dhundale33@gmail.com,2013 - 14,8930571118,50282,Sanskruti,Tilaknagar,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
SUDEEP,,KULKARNI-IRLEKAR,21-06-1995,131080014,VJ,Electrical,sudeep.kulkarni-irlekar17@gmail.com,2013 - 14,9334732095,45545,Sanskruti,SV Nagar,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
PRATEEK,HIRALAL,CHANGAN,16-07-1995,131080015,OPEN,Mechanical,prateek.changan93@gmail.com,2013 - 14,9339229255,59834,Sanskruti,Tilaknagar,Latur,,c4ca4238a0b923820dcc509a6f75849b
PRAFUL,GOPALRAO,CHOUDHARI,23-02-1995,131080016,OPEN,Electrical,praful.choudhari72@gmail.com,2013 - 14,9371818452,59834,Krishnavan,SV Nagar,Latur,,c4ca4238a0b923820dcc509a6f75849b
AKSHAY,HEMANT,BEZALWAR,05-03-1995,131080017,NT,Production,akshay.bezalwar31@gmail.com,2013 - 14,9126731752,50282,Gokul Garden,Gandhidham,Akola,,c4ca4238a0b923820dcc509a6f75849b
SWAROOP,GHANSHAM,PUNSE,24-06-1995,131080018,VJ,Production,swaroop.punse45@gmail.com,2013 - 14,9715472262,45545,Krishnavan,Gandhidham,Nashik,,c4ca4238a0b923820dcc509a6f75849b
SHUBHAM,SANJAY,CHAUDHARI,22-03-1995,131080019,ST,Information Technology,shubham.chaudhari54@gmail.com,2013 - 14,9180277547,39928,Gokul Garden,Gandhidham,Nashik,,c4ca4238a0b923820dcc509a6f75849b
PRASHIK,DHARMPAL,GAWAI,19-03-1995,131080020,OBC,Mechanical,prashik.gawai29@gmail.com,2013 - 14,9866115851,54873,Krishnavan,SV Nagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
TUSHAR,GOPAL,RATHOD,07-02-1995,131080021,ST,Information Technology,tushar.rathod28@gmail.com,2013 - 14,8978435241,39928,Krishnavan,SV Nagar,Nashik,,c4ca4238a0b923820dcc509a6f75849b
AKASH,VASANTRAO,RAUT,16-01-1995,131080022,OBC,Information Technology,akash.raut66@gmail.com,2013 - 14,9981013843,54873,Riddhi Siddhi,SV Nagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
AKASH,B.,PATIL,20-02-1995,131080023,ST,Textile,akash.patil80@gmail.com,2013 - 14,9030215984,39928,Krishnavan,Gandhidham,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
VIVEK,M.,MANKAR,10-03-1995,131080024,OPEN,Textile,vivek.mankar92@gmail.com,2013 - 14,9312792746,59834,Sanskruti,GV Road,Akola,,c4ca4238a0b923820dcc509a6f75849b
ABHISHEK,K.,RANGARI,16-11-1995,131080025,ST,Production,abhishek.rangari95@gmail.com,2013 - 14,8859384294,39928,Riddhi Siddhi,GV Road,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
CHAITANYA,G.,GUTTE,22-07-1995,131080026,VJ,Production,chaitanya.gutte68@gmail.com,2013 - 14,8995793305,45545,Riddhi Siddhi,Kriti Complex,Nashik,,c4ca4238a0b923820dcc509a6f75849b
SHUBHAM,U.,KASHTE,12-08-1995,131080027,OBC,Production,shubham.kashte47@gmail.com,2013 - 14,9516839178,54873,Sanskruti,GV Road,Nashik,,c4ca4238a0b923820dcc509a6f75849b
SHUBHAM,DILIP,SONAWANI,08-08-1995,131080028,OPEN,Electrical,shubham.sonawani66@gmail.com,2013 - 14,9294483944,59834,Riddhi Siddhi,Tilaknagar,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
PRANAY,PRALHAD,PATIL,11-03-1995,131080029,VJ,Electrical,pranay.patil68@gmail.com,2013 - 14,9126365120,45545,Sanskruti,Gandhidham,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
SUSHANT,DNYANESHWARRAO,WAGH,03-09-1995,131080030,NT,Electrical,sushant.wagh78@gmail.com,2013 - 14,9366342036,50282,Sanskruti,Gandhidham,Nashik,,c4ca4238a0b923820dcc509a6f75849b
SANJAY,KHANDURAO,LOTE,28-01-1995,131080031,SC,Electrical,sanjay.lote34@gmail.com,2013 - 14,8823840051,42789,Sanskruti,Kriti Complex,Akola,,c4ca4238a0b923820dcc509a6f75849b
SANKALP,GANESH,PUND,06-04-1995,131080032,OPEN,Electrical,sankalp.pund82@gmail.com,2013 - 14,9432602158,59834,Gurukul Heights,Kriti Complex,Akola,,c4ca4238a0b923820dcc509a6f75849b
TUSHAR,MAHADEVRAO,MAHALLE,19-10-1995,131080033,OPEN,Electrical,tushar.mahalle90@gmail.com,2013 - 14,9682007627,59834,Gokul Garden,Kriti Complex,Akola,,c4ca4238a0b923820dcc509a6f75849b
SORANG,,TAJANG,10-02-1995,131080034,VJ,Civil,sorang.tajang96@gmail.com,2013 - 14,9816407283,45545,Sanskruti,SV Nagar,Nashik,,c4ca4238a0b923820dcc509a6f75849b
PANKAJ,DATTATRAYA,PALWE,02-06-1995,131080035,NT,Mechanical,pankaj.palwe20@gmail.com,2013 - 14,9259498158,50282,Gokul Garden,SV Nagar,Nashik,,c4ca4238a0b923820dcc509a6f75849b
MOHIT,MADHUKAR,KAWALE,06-06-1995,131080036,SC,Civil,mohit.kawale21@gmail.com,2013 - 14,9170843726,42789,Krishnavan,Gandhidham,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
HEMANT,MADHUKAR,KSHIRSAGAR,16-10-1995,131080037,OPEN,Civil,hemant.kshirsagar59@gmail.com,2013 - 14,9790850215,59834,Gurukul Heights,SV Nagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
CHETAN,SURESH,THAKARE,27-07-1995,131080038,OBC,Civil,chetan.thakare42@gmail.com,2013 - 14,8963342668,54873,Gurukul Heights,Tilaknagar,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
SWAPNIL,SONOPANT,BAGWE,23-04-1995,131080039,OPEN,Mechanical,swapnil.bagwe62@gmail.com,2013 - 14,9949443918,59834,Sanskruti,Kriti Complex,Akola,,c4ca4238a0b923820dcc509a6f75849b
HITESH,RAMCHANDRA,JADHAV,03-05-1995,131080040,ST,Mechanical,hitesh.jadhav20@gmail.com,2013 - 14,9357095015,39928,Riddhi Siddhi,Tilaknagar,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
SHUBHAM,,MHADALEKAR,07-03-1995,131080041,OBC,Mechanical,shubham.mhadalekar80@gmail.com,2013 - 14,8888246768,54873,Riddhi Siddhi,Gandhidham,Nashik,,c4ca4238a0b923820dcc509a6f75849b
AMEY,ANIL,MHADGUT,14-07-1995,131080042,OBC,Mechanical,amey.mhadgut78@gmail.com,2013 - 14,9824756615,54873,Riddhi Siddhi,GV Road,Nashik,,c4ca4238a0b923820dcc509a6f75849b
PIYUSH,HITENDRA,CHAUDHARI,01-12-1995,131080043,ST,Mechanical,piyush.chaudhari50@gmail.com,2013 - 14,9741301888,39928,Gokul Garden,Tilaknagar,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
NILESH,RAMESH,KOWADKAR,17-07-1995,131080044,SC,Mechanical,nilesh.kowadkar75@gmail.com,2013 - 14,9397996010,42789,Krishnavan,Kriti Complex,Latur,,c4ca4238a0b923820dcc509a6f75849b
SHUBHAM,GOVIND,DABRE,26-04-1995,131080045,SC,Civil,shubham.dabre45@gmail.com,2013 - 14,9279525381,42789,Gurukul Heights,SV Nagar,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
KARTIK,SHARAD,PATEL,05-05-1995,131080046,SC,Civil,kartik.patel41@gmail.com,2013 - 14,9361613955,42789,Gokul Garden,SV Nagar,Nashik,,c4ca4238a0b923820dcc509a6f75849b
RUPESH,ASHOKRAO,YAWALE,21-03-1995,131080047,OBC,Civil,rupesh.yawale84@gmail.com,2013 - 14,9597994966,54873,Riddhi Siddhi,Tilaknagar,Nashik,,c4ca4238a0b923820dcc509a6f75849b
AKSHAY,SUDHAKAR,PAWAR,18-05-1995,131080048,VJ,Civil,akshay.pawar51@gmail.com,2013 - 14,9237791373,45545,Gurukul Heights,Gandhidham,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
KARAN,SUBHASH,VARADE,08-06-1995,131080049,ST,Civil,karan.varade79@gmail.com,2013 - 14,9530774214,39928,Sanskruti,GV Road,Akola,,c4ca4238a0b923820dcc509a6f75849b
SOHAM,SHAM,SARAM,13-07-1995,131080050,OBC,Civil,soham.saram63@gmail.com,2013 - 14,9961473685,54873,Gurukul Heights,GV Road,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
PRATIK,SURESH,SURYAWANSHI,24-08-1995,131080051,VJ,Electrical,pratik.suryawanshi45@gmail.com,2013 - 14,9684015334,45545,Gurukul Heights,Kriti Complex,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
SURAJ,ASHOK,PALWE,11-10-1995,131080052,OPEN,Electronics and Telecommunications,suraj.palwe31@gmail.com,2013 - 14,9398305697,59834,Sanskruti,SV Nagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
MAYUR,HARISHCHANDRA,SONAWANE,27-04-1995,131080053,SC,Computers,mayur.sonawane66@gmail.com,2013 - 14,9589458906,42789,Riddhi Siddhi,Tilaknagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
ANURAG,VISHNUDAS,MAHANKAR,27-01-1995,131080054,OPEN,Information Technology,anurag.mahankar93@gmail.com,2013 - 14,9121607139,59834,Sanskruti,SV Nagar,Latur,,c4ca4238a0b923820dcc509a6f75849b
CHANDRAKANT,JANRAO,MUNDANE,28-08-1995,131080055,NT,Electronics and Telecommunications,chandrakant.mundane83@gmail.com,2013 - 14,9826855794,50282,Gurukul Heights,Tilaknagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
SHUBHAM,KISHOR,GULHANE,27-10-1995,131080056,OPEN,Information Technology,shubham.gulhane79@gmail.com,2013 - 14,8927744343,59834,Gurukul Heights,GV Road,Latur,,c4ca4238a0b923820dcc509a6f75849b
MAYUR,SUNIL,BHAVSAR,04-04-1995,131080057,OBC,Electrical,mayur.bhavsar95@gmail.com,2013 - 14,9290984118,54873,Krishnavan,SV Nagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
VAIBHAV,JANARDAN,DHANAWADE,06-01-1995,131080058,NT,Civil,vaibhav.dhanawade63@gmail.com,2013 - 14,9134056782,50282,Riddhi Siddhi,Gandhidham,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
SANGRAM,DILIP,DESALE,28-02-1995,131080059,OPEN,Mechanical,sangram.desale33@gmail.com,2013 - 14,9485731424,59834,Riddhi Siddhi,Tilaknagar,Latur,,c4ca4238a0b923820dcc509a6f75849b
JITEN,SURESH,GAWADE,19-11-1995,131080060,NT,Mechanical,jiten.gawade69@gmail.com,2013 - 14,9699599830,50282,Riddhi Siddhi,Kriti Complex,Akola,,c4ca4238a0b923820dcc509a6f75849b
ABHAY,PANDURANG,KAMBLE,18-01-1995,131080061,SC,Civil,abhay.kamble61@gmail.com,2013 - 14,9318747633,42789,Gokul Garden,Tilaknagar,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
SURAJ,PRAKASH,PALHAL,22-03-1995,131080062,NT,Textile,suraj.palhal59@gmail.com,2013 - 14,9142707324,50282,Sanskruti,Tilaknagar,Latur,,c4ca4238a0b923820dcc509a6f75849b
AKSHAY,PRAVIN,WATTAMWAR,26-07-1995,131080063,OPEN,Computers,akshay.wattamwar44@gmail.com,2013 - 14,9374771483,59834,Krishnavan,Gandhidham,Latur,,c4ca4238a0b923820dcc509a6f75849b
DINESH,MAGANGIR,GIRI,15-03-1995,131080064,NT,Computers,dinesh.giri65@gmail.com,2013 - 14,9974919280,50282,Gurukul Heights,Kriti Complex,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
SHUBHAM,NAMDEO,DAKE,07-10-1995,131080065,OPEN,Production,shubham.dake84@gmail.com,2013 - 14,9487506836,59834,Krishnavan,Kriti Complex,Akola,,c4ca4238a0b923820dcc509a6f75849b
AKASH,DATTATRAY,GURLE,24-04-1995,131080066,SC,Electronics,akash.gurle55@gmail.com,2013 - 14,9553144724,42789,Gokul Garden,Gandhidham,Nashik,,c4ca4238a0b923820dcc509a6f75849b
ROHIT,RAVINDRA,PATIL,06-11-1995,131080067,ST,Computers,rohit.patil44@gmail.com,2013 - 14,9610595055,39928,Gurukul Heights,Gandhidham,Latur,,c4ca4238a0b923820dcc509a6f75849b
SOYAL,SADIK,MARKHELKAR,02-12-1995,131080068,SC,Computers,soyal.markhelkar63@gmail.com,2013 - 14,9817154255,42789,Gokul Garden,SV Nagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
ABHIJEET,NARAYAN,THAKARE,08-09-1995,131080069,SC,Computers,abhijeet.thakare41@gmail.com,2013 - 14,9932033787,42789,Riddhi Siddhi,SV Nagar,Latur,,c4ca4238a0b923820dcc509a6f75849b
ABHISHEK,RAJKAPUR,SURYAWANSHI,13-08-1995,131080070,VJ,Electronics,abhishek.suryawanshi38@gmail.com,2013 - 14,9891177230,45545,Riddhi Siddhi,SV Nagar,Latur,,c4ca4238a0b923820dcc509a6f75849b
PRAVIN,SHANKAR,DHURDE,24-08-1995,131080071,OPEN,Electronics,pravin.dhurde35@gmail.com,2013 - 14,9630628797,59834,Gokul Garden,SV Nagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
SHUBHAM,MANOHAR,KATHALKAR,17-11-1995,131080072,OBC,Electronics,shubham.kathalkar57@gmail.com,2013 - 14,9497539397,54873,Gokul Garden,GV Road,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
ATUL,BHUSHAN,NAGARKAR,09-02-1995,131080073,SC,Electrical,atul.nagarkar20@gmail.com,2013 - 14,9159249323,42789,Riddhi Siddhi,Gandhidham,Nashik,,c4ca4238a0b923820dcc509a6f75849b
JAHANGIR,KHAN,ABRAR,05-02-1995,131080074,SC,Electrical,jahangir.abrar81@gmail.com,2013 - 14,9127661681,42789,Riddhi Siddhi,Kriti Complex,Akola,,c4ca4238a0b923820dcc509a6f75849b
SAHEBRAO,MALHARRAO,MORE,04-11-1995,131080075,NT,Electrical,sahebrao.more70@gmail.com,2013 - 14,9595292688,50282,Gurukul Heights,GV Road,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
SUDARSHAN,PANDIT,PANKE,21-01-1995,131080076,VJ,Computers,sudarshan.panke30@gmail.com,2013 - 14,9458690093,45545,Sanskruti,Tilaknagar,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
SHUBHAM,SURESH,DOIPHODE,19-10-1995,131080077,OPEN,Production,shubham.doiphode85@gmail.com,2013 - 14,9927793555,59834,Riddhi Siddhi,Gandhidham,Latur,,c4ca4238a0b923820dcc509a6f75849b
RUTURAJ,PURUSHOTTAM,KAKADE,24-11-1995,131080078,OBC,Textile,ruturaj.kakade34@gmail.com,2013 - 14,8937236461,54873,Gokul Garden,Tilaknagar,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
SAGAR,SURESH,CHAUDHARI,21-11-1995,131080079,ST,Information Technology,sagar.chaudhari72@gmail.com,2013 - 14,9447965037,39928,Gokul Garden,SV Nagar,Latur,,c4ca4238a0b923820dcc509a6f75849b
PRITHVIRAJ,PADMAKAR,PATIL,01-10-1995,131080080,ST,Production,prithviraj.patil21@gmail.com,2013 - 14,9441868855,39928,Sanskruti,GV Road,Latur,,c4ca4238a0b923820dcc509a6f75849b
KUNAL,KHUSHAL,MADAVI,06-10-1995,131080081,NT,Information Technology,kunal.madavi43@gmail.com,2013 - 14,9056564109,50282,Gurukul Heights,GV Road,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
SAGAR,PRAVIN,PATIL,04-09-1995,131080082,NT,Textile,sagar.patil96@gmail.com,2013 - 14,9670619389,50282,Krishnavan,Kriti Complex,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
RAVIKANT,MALLIKARJUN,BHANDE,04-10-1995,131080083,ST,Textile,ravikant.bhande45@gmail.com,2013 - 14,9666638108,39928,Sanskruti,Kriti Complex,Nashik,,c4ca4238a0b923820dcc509a6f75849b
MANOHAR,DILIPRAO,SHINDE,25-05-1995,131080084,OBC,Textile,manohar.shinde71@gmail.com,2013 - 14,9880037929,54873,Gokul Garden,Tilaknagar,Nashik,,c4ca4238a0b923820dcc509a6f75849b
RUSHIKESH,JAYAWANT,BHOSALE,14-11-1995,131080085,OPEN,Electrical,rushikesh.bhosale32@gmail.com,2013 - 14,9896863006,59834,Krishnavan,Kriti Complex,Latur,,c4ca4238a0b923820dcc509a6f75849b
ABHIJIT,ARUN,MHASKE,26-04-1995,131080086,SC,Electrical,abhijit.mhaske74@gmail.com,2013 - 14,9881217608,42789,Krishnavan,Tilaknagar,Nashik,,c4ca4238a0b923820dcc509a6f75849b
SUSHANT,SUNIL,NAGARGOJE,06-08-1995,131080087,SC,Electrical,sushant.nagargoje71@gmail.com,2013 - 14,9182464716,42789,Riddhi Siddhi,GV Road,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
AMIRSOHAIL,NAIMODDIN,TAMBOLI,02-04-1995,131080088,OPEN,Mechanical,amirsohail.tamboli45@gmail.com,2013 - 14,9513241551,59834,Riddhi Siddhi,SV Nagar,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
RAKESH,PRABHAKAR,GANAPA,13-05-1995,131080089,VJ,Mechanical,rakesh.ganapa18@gmail.com,2013 - 14,8995462124,45545,Krishnavan,Kriti Complex,Akola,,c4ca4238a0b923820dcc509a6f75849b
SHUBHAM,SADASHIV,BARBDE,12-10-1995,131080090,SC,Mechanical,shubham.barbde61@gmail.com,2013 - 14,9229749103,42789,Sanskruti,GV Road,Nashik,,c4ca4238a0b923820dcc509a6f75849b
ABHISHEK,CHANDRAKANT,TIKONE,17-04-1995,131080091,VJ,Mechanical,abhishek.tikone30@gmail.com,2013 - 14,9639421809,45545,Krishnavan,Kriti Complex,Latur,,c4ca4238a0b923820dcc509a6f75849b
ANURAG,VIJAY,JOSHI,15-05-1995,131080092,SC,Production,anurag.joshi53@gmail.com,2013 - 14,9635443270,42789,Krishnavan,Kriti Complex,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
ROHIT,BHAUSAHEB,KHATKALE,08-10-1995,131080093,OPEN,Production,rohit.khatkale34@gmail.com,2013 - 14,9015222860,59834,Riddhi Siddhi,Kriti Complex,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
PIYUSH,PRAVIN,MHATRE,14-10-1995,131080094,ST,Electronics and Telecommunications,piyush.mhatre15@gmail.com,2013 - 14,9631942809,39928,Riddhi Siddhi,Tilaknagar,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
VAIBHAV,VIJAY,JADHAV,11-10-1995,131080095,ST,Electronics and Telecommunications,vaibhav.jadhav43@gmail.com,2013 - 14,8935864004,39928,Gurukul Heights,Kriti Complex,Latur,,c4ca4238a0b923820dcc509a6f75849b
DEEPAK,HARISHCHANDRA,KHADKE,20-04-1995,131080096,SC,Electronics and Telecommunications,deepak.khadke93@gmail.com,2013 - 14,9068669519,42789,Gurukul Heights,Kriti Complex,Nashik,,c4ca4238a0b923820dcc509a6f75849b
SHUBHAM,RUPSING,RAJPUT,14-07-1995,131080097,OPEN,Computers,shubham.rajput70@gmail.com,2013 - 14,9311018252,59834,Gurukul Heights,GV Road,Latur,,c4ca4238a0b923820dcc509a6f75849b
GIRISH,SHARAD,KOLAPKAR,03-09-1995,131080098,OPEN,Civil,girish.kolapkar15@gmail.com,2013 - 14,9569721889,59834,Sanskruti,GV Road,Nashik,,c4ca4238a0b923820dcc509a6f75849b
SHRIKANT,SARANGDHAR,BHARSAKLE,16-03-1995,131080099,NT,Production,shrikant.bharsakle84@gmail.com,2013 - 14,9540549173,50282,Riddhi Siddhi,Tilaknagar,Nashik,,c4ca4238a0b923820dcc509a6f75849b
VIJAY,DNYANOBA,BHANDARE,15-04-1995,131080100,ST,Information Technology,vijay.bhandare42@gmail.com,2013 - 14,9183390163,39928,Gokul Garden,GV Road,Nashik,,c4ca4238a0b923820dcc509a6f75849b
SHUBHAM,SANTOSH,TAMBI,04-12-1995,131080101,OBC,Information Technology,shubham.tambi44@gmail.com,2013 - 14,8987864734,54873,Riddhi Siddhi,GV Road,Latur,,c4ca4238a0b923820dcc509a6f75849b
AKASH,NAGNATH,PANDE,04-07-1995,131080102,SC,Electronics and Telecommunications,akash.pande37@gmail.com,2013 - 14,9187560930,42789,Sanskruti,Kriti Complex,Latur,,c4ca4238a0b923820dcc509a6f75849b
SHUBHAM,BHALCHANDRA,KHODE,28-05-1995,131080103,OPEN,Electronics and Telecommunications,shubham.khode92@gmail.com,2013 - 14,9566031235,59834,Sanskruti,Tilaknagar,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
SWAPNIL,RAMDASJI,ZAMBARE,15-06-1995,131080104,VJ,Electronics,swapnil.zambare52@gmail.com,2013 - 14,9197663103,45545,Sanskruti,Tilaknagar,Latur,,c4ca4238a0b923820dcc509a6f75849b
ADESH,PANDURANG,BHOIR,28-06-1995,131080105,OBC,Electronics,adesh.bhoir87@gmail.com,2013 - 14,9399096605,54873,Sanskruti,GV Road,Kolhapur,,c4ca4238a0b923820dcc509a6f75849b
ATUL,PRAKASH,AWCHAR,18-12-1995,131080106,ST,Mechanical,atul.awchar69@gmail.com,2013 - 14,9817794610,39928,Riddhi Siddhi,Tilaknagar,Akola,,c4ca4238a0b923820dcc509a6f75849b
SURAJ,MALLIKARJUN,WALE,21-09-1995,131080107,OBC,Mechanical,suraj.wale69@gmail.com,2013 - 14,8849966453,54873,Gurukul Heights,GV Road,Nashik,,c4ca4238a0b923820dcc509a6f75849b
RAHUL,RAJENDRA,GUNDRE,07-06-1995,131080108,VJ,Mechanical,rahul.gundre58@gmail.com,2013 - 14,9582803347,45545,Sanskruti,Gandhidham,Akola,,c4ca4238a0b923820dcc509a6f75849b
SARTHAK,VIDYASAGAR,JOSHI,09-12-1995,131080109,ST,Textile,sarthak.joshi84@gmail.com,2013 - 14,9410549878,39928,Sanskruti,Gandhidham,Latur,,c4ca4238a0b923820dcc509a6f75849b
AKSHAY,RAMESH,JADHAV,19-12-1995,131080110,VJ,Textile,akshay.jadhav18@gmail.com,2013 - 14,9678629538,45545,Gokul Garden,SV Nagar,Latur,,c4ca4238a0b923820dcc509a6f75849b
HARSHAL,SUBHASH,NIL,14-01-1995,131080111,OBC,Mechanical,harshal.nil93@gmail.com,2013 - 14,9485088285,54873,Krishnavan,Kriti Complex,Latur,,c4ca4238a0b923820dcc509a6f75849b
RISHABH,SURINDER,MISRI,26-10-1995,131080112,NT,Mechanical,rishabh.misri59@gmail.com,2013 - 14,9610667355,50282,Krishnavan,Tilaknagar,Nagpur,,c4ca4238a0b923820dcc509a6f75849b
